order,asn_description,count,name,industry
69148,"AGILYTELECOM LTDA, BR",1
69149,"G G BRUZARROSCO SERVICOS DE TELECOMUNICACOES LTDA, BR",1
69150,"Consult Telecom Provedor LTDA ME, BR",1
69151,"ADWAVE TELECOM LTDA, BR",1
69152,"MC Online, BR",1
69153,"Procuradoria Geral de Justica de Minas Gerais, BR",1
69154,"LOJAS AVENIDA SA, BR",1
69155,"INSTITUTO DE TECNOLOGIA DE ALIMENTOS, BR",1
69156,"ASSOCIACAO PRUDENTINA DE EDUCACAO E CULTURA APEC, BR",1
69157,"Bitcom Internet Provider LTDA, BR",1
69158,"Sociedade Educacional Santo Antonio, BR",1
69159,"WIFI Plus Provedor Ltda., BR",1
69160,"Zap Online Ltda, BR",1
69161,"TICKET SERVICOS SA, BR",1
69162,"FIRTEL S.A.C., PE",1
69163,"Deznet Telecom Ltda., BR",1
69164,"Tribunal de Justica do Estado do Para, BR",1
69165,"FRANCISCO EDSON LIMA BRASILEIRO, BR",1
69166,"MariluzNet Telecomunicacoes, BR",1
69167,"IMBRANET INTERNET & INFORMATICA LTDA ME, BR",1
69168,"ESCOLAS PADRE ANCHIETA LTDA, BR",1
69169,"COOP. TRABALHO PROF. AGRONOMIA LTDA, BR",1
69170,"Prefeitura Municipal de Foz do Iguacu, BR",1
69171,"R4C Servicos de Informatica Ltda, BR",1
69172,"A M DE SOUZA ARAGAO, BR",1
69173,"GLP-AS, UA",1
69174,"AS-NEWAGE, RU",1
69175,"PROTEX-AS, UA",1
69176,"AS-RSNET, SK",1
69177,"IML, US",1
69178,"SSU-173244000000-19, US",1
69179,"DR, US",1
69180,"OMDHM, CA",1
69181,"LOGIC-SPRINGS-TECHNOLOGIES, US",1
69182,"LIVINGSTONHAVEN, US",1
69183,"DIGIARCH, US",1
69184,"LOCKTONKC-INTERNET, US",1
69185,"TRILLIANTNC, US",1
69186," MONRO-1, US",1
69187,"CEROBI, US",1
69188,"AIRWIRE, US",1
69189,"HALTONDC, CA",1
69190,"CONNECT-MOBILITY, CA",1
69191,"SUCURANET, CA",1
69192,"MINGAN-001, US",1
69193,"LCU-CAMPUS-01, US",1
69194,"INFINEON TECHNOLOGIES AMERICAS CORP, US",1
69195,"MIKMAW-KINAMATNEWEY, CA",1
69196,"RSI-COLO, US",1
69197,"CUD-9305, US",1
69198,"DCCU, US",1
69199,"TELEMATE-ATL, US",1
69200,"BROADEN-WIRELESS-1, US",1
69201,"MICROSOFT-CONNECTED-CACHE-POWERED-BY-NINJA-IX, US",1
69202,"NETLINE-LTD-AS, RU",1
69203,"CHEPETSKY-MECHANICAL-PLANT-AS, RU",1
69204,"HGTECH, US",1
69205,"PIONEERFCU-01, US",1
69206,"CLOUD-TECHNOLOGIES-INC, US",1
69207,"STARTEL-AS, KZ",1
69208,"RIKSGALDEN-AS Riksgaldskontoret, SE",1
69209,"DESIREPPHU-AS, PL",1
69210,"GAMMACONSULT-AS, BG",1
69211,"KIK-AS, RU",1
69212,"PING-TECHNOLOGY-LABS-LTD, GB",1
69213,"PLG-AS, LV",1
69214,"ASAHMEDOV, RU",1
69215,"HOMEOPTIC, RU",1
69216,"PRAHA1NET-AS, CZ",1
69217,"NEXLOOP-AS, FR",1
69218,"LAMPYRIS-AS, RU",1
69219,"ASSUNFOX, CZ",1
69220,"ASIZBERBASH, RU",1
69221,"WSC-ASN, US",1
69222,"T-TELECOM-MNT-AS, RU",1
69223,"G-I-T-AS, RU",1
69224,"BIOVITRUMRU-ASN, RU",1
69225,"INTERNET96-AS, RU",1
69226,"OVD-KINEGRAM, CH",1
69227,"PCBOOT-AS, PL",1
69228,"MMAACNC-AS-KR MMAAC C, KR",1
69229,"IBKS-AS-KR IBK Securities, KR",1
69230,"DESCHUTES, US",1
69231,"MARKETRON, US",1
69232,"CORNERSTONE-HOME-LENDING-INC, US",1
69233,"HERZING-UNIVERSITY, US",1
69234,"GUTEMBERG GONCALVES BARBALHO - ME, BR",1
69235,"INFORSYS, PL",1
69236,"ABERTISAUTOPISTAS, ES",1
69237,"UKRFAST-AS, UA",1
69238,"NORT TELECOM, BR",1
69239,"RIO GRANDE DO SUL DEFENSORIA PUBLICA DO EST. DO RS, BR",1
69240,"Starsat Telecom Comercio e Servicos LTDA, BR",1
69241,"PREFEITURA DE VARGINHA, BR",1
69242,"Leandro Vieira Pinheiro - ME, BR",1
69243,"SITERTL CIA. LTDA., EC",1
69244,"GILBERTO DE AGUIAR, BR",1
69245,"G. C. DE MORAES TELECOMUNICACOES, BR",1
69246,"BWS BRASIL LINK TELECOM LTDA, BR",1
69247,"NetPurus Servicos de Telecomunicaces LTDA, BR",1
69248,"NEAR S.A., AR",1
69249,"Romagnole Produtos Eletricos S.A., BR",1
69250,"CENTRO.COM - INTERNET, COMPUTADORES E SERVICOS, BR",1
69251,"GARDEN SAT PROVEDOR DE INTERNET LTDA ME, BR",1
69252,"TECNOLINS COMERCIO SERVICOS TELECOMUNICACOES LTDA, BR",1
69253,"BOA VISTA NET SERVICOS DE COMUNICACAO LTDA, BR",1
69254,"ViaWeb Telecom, BR",1
69255,"COOP. DE PROV. DE SERV. ELECTRICOS Y OTROS SERV. PUB. DE SERV. SOCIALES, CRED. Y VIVIENDA LTDA DE SAN CAYETANO, AR",1
69256,"AUTORIDAD DE SUPERVISION DEL SISTEMA FINANCIERO ASFI, BO",1
69257,"SOLUCIONES WISP S.A., AR",1
69258,"R F de Souza Junior, BR",1
69259,"UPLINK INTERNET BANDA LARGA, BR",1
69260,"XyberNet Telecom, BR",1
69261,"FACILITUDE SERVICOS DE COMUNICAO LTDA, BR",1
69262,"Lf Telecom Servicos de Multimidia Eireli, BR",1
69263,"DATACUBONET ASSIST TEC EM INFORMATICA LTDA, BR",1
69264,"WinLink Telecom, BR",1
69265,"SGPIEDADENET-PROVEDOR DE INTERNET LTDA - ME, BR",1
69266,"Connect Ja Servicos De Com. Eireli, BR",1
69267,"WIRSCHKE MONGES RICARDO DANIEL, PY",1
69268,"RUWEB-NN-AS, RU",1
69269,"ASKUBAN, RU",1
69270,"NEO-CLOUD-AS, RU",1
69271,"INPLAT-AS, RU",1
69272,"TPG-AS, GR",1
69273,"RTAP100100-RIPE, GB",1
69274,"PRIME Moscow branch, RU",1
69275,"IFORUM-AS, RU",1
69276,"CNETAS01, GB",1
69277,"STERCOM-AS, RU",1
69278,"VTB-, BY",1
69279,"KORNET, RU",1
69280,"AGRO-ID, UA",1
69281,"ASG, CY",1
69282,"WESTTEIN PEDRO ALVIS, AR",1
69283,"SOLIDIT, CH",1
69284,"AHLIUNITED-AS, KW",1
69285,"AFENIOUX-AS @afenioux Autonomous Server, FR",1
69286,"SWIFTNESS, IL",1
69287," PRO-NET, GB",1
69288,"INTERSVYAZ, RU",1
69289,"AMERIA-AS, AM",1
69290,"ASN-MGTS-USPD2, RU",1
69291,"FEEL3-AS, DE",1
69292,"WATERFURNACE, US",1
69293,"EBEST-AS-KR eBEST INVESTMENTSECURITIES, KR",1
69294,"HANACLOUD-AS-KR HANA TI, KR",1
69295,"NEESATECH-AS-AP Neesa Technologies Pvt. Ltd., IN",1
69296,"INFORPSSC-PH 25th Floor Net Park 5th Avenue Crescent Park, PH",1
69297,"DIGITAL TECNOLOGIA & TELECOMUNICACAO LTDA, BR",1
69298,"ZEPTER, RS",1
69299,"GLOBAL LINK TECNOLOGIA EIRELI, BR",1
69300,"PLANET TELECOM COLOMBIA S.A.S, CO",1
69301,"Link Ponto Com Telecom Eireli, BR",1
69302,"RJ CONNECT SERVICOS DE TELECOMUNICACOES EIRELI, BR",1
69303,"ONDANET PE, BR",1
69304,"IG Services S.A.S, CO",1
69305,"BANCO PROMERICA COSTA RICA, CR",1
69306,"EZRA RANIERY DE CARVALHO MACEDO, BR",1
69307,"Fundacion Universidad Empresarial Siglo 21, AR",1
69308,"CONARE, CR",1
69309,"Banco GNB Sudameris, CO",1
69310,"IMPSA IND.METALUR.PESCARMONA SAICYF, AR",1
69311,"PACTOO, FR",1
69312,"CAMILO & BASILI LTDA, BR",1
69313,"ATLAS, RU",1
69314,"THEABYSS-AS, SC",1
69315,"GLOBUS-AS, UA",1
69316,"ISBANDUROWSKI, PL",1
69317,"FOURSYNC-AS, PL",1
69318,"RASVTV, MD",1
69319,"ADVCHEMDEVAS, CA",1
69320,"ASSFERATV, BY",1
69321,"ASZEPTER, BY",1
69322,"ASTVCOMBEL, BY",1
69323,"GILDIA-AS, RU",1
69324,"SB_SERVICE-AS, RU",1
69325,"IWAY TELECOM SOCIEDAD ANONIMA CERRADA, PE",1
69326,"Mega Rede Provedores de Acesso Ltda, BR",1
69327,"RB TELECOM, BR",1
69328,"ATTENTO NET TELECOM, BR",1
69329,"EXTREMA NETWORK, BR",1
69330,"Rnet Informatica Ltda, BR",1
69331,"gilberto spiller me, BR",1
69332,"Upnet Com. e Serv. de Mat. Eletrico e Internet, BR",1
69333,"LC NET TELECOMUNICACOES LTDA, BR",1
69334,"CANDEIAS NET TELECOM COMUNICACOES LTDA, BR",1
69335,"LORENSAT TELECOM LTDA, BR",1
69336,"Zvc Turbo Net Comercio LTDA, BR",1
69337,"PHXNET PROVIDER, BR",1
69338,"EB FOX TELECOM LTDA, BR",1
69339,"NOVA UNIAO TELECOM LTDA, BR",1
69340,"Log-Fi Internet, BR",1
69341,"Universidad de Guayaquil, EC",1
69342,"LIGANETT TELECOMUNICACOES LTDA, BR",1
69343,"UNIBANK S.A., HT",1
69344,"XEN1 NETWORKS INC, GY",1
69345,"AlemNet Solutions, BR",1
69346,"S.E.A. COMPUTACION SOLUCIONES TECNOLOGICAS SPA, CL",1
69347,"BMC TECHNOLOGIES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA, PE",1
69348,"LINENET LIMITADA, CL",1
69349,"RL Connect Telecomunicacao LTDA, BR",1
69350,"TurboNet Provedor de Internet, BR",1
69351,"R3 Network Servicos De Internet Ltda, BR",1
69352,"WORLDNET SERVICOS DE TELECOMUNICACAO LTDA, BR",1
69353,"CABLE AUDIO VISION SRL, AR",1
69354,"MGN TELECOM, BR",1
69355,"ROYAL-AS, UA",1
69356,"STATER, NL",1
69357,"WALIX S.A.S., CO",1
69358,"OVERTHEWIRE-AU Over the Wire Pty Ltd, AU",1
69359,"AS63455, US",1
69360,"AMMON, US",1
69361,"UBNT-AS, US",1
69362,"SPRINT-CHARTER-CONNECTION, US",1
69363,"VANDHAM-SECURITIES, US",1
69364,"VPAY, US",1
69365,"ADDSYSTEMS, US",1
69366,"ARUP, US",1
69367,"Universidad de Narino, CO",1
69368,"FSTRF14226, US",1
69369,"SYSTEMLOS-AS, DE",1
69370,"VDMS-US1, US",1
69371,"AMERICAN-TIRE-DISTRIBUTORS-INC, US",1
69372,"VOODOO1, US",1
69373,"INTRADA-AS000, US",1
69374,"CURRYCOLLEGE, US",1
69375,"PAFFORD-MEDICAL-SERVICES, US",1
69376,"TELEPRO-01, US",1
69377,"PCMC, US",1
69378,"NORTHEAST-DELTA-DENTAL, US",1
69379,"MVHS, US",1
69380,"SPOTEX-AS, US",1
69381,"AS-ALOMERE-HEALTH, US",1
69382,"WORTH-CIT-SCHOOLS-OH, US",1
69383,"FORTENET, FI",1
69384,"AMETEK-CTC, US",1
69385,"CITY-OF-BURNABY, CA",1
69386,"DSS, US",1
69387,"COMPLETEBANKDATA, US",1
69388,"AS-PISD-8, US",1
69389," AQUINA-001, US",1
69390,"NEWPIRVINE, US",1
69391,"UNIVERSIDADE SEVERINO SOMBRA, BR",1
69392,"NEWCASTLE-UNI-NUSAJAYA-CAMPUS, GB",1
69393," AS-HSLC-01, US",1
69394,"DOE-NTS-AS, US",1
69395,"BARTELL-CORP-INTERNET, US",1
69396,"TRABON-SOLUTIONS, US",1
69397,"WEBSAN-ON-PRIMARY, CA",1
69398,"AS-C3CP, US",1
69399,"USSFCU-AS, US",1
69400," FR-RENATER-REVE Reseau REVE, EU",1
69401,"AFS-8, US",1
69402,"MGCLOUD SOLUCOES EM TIC LTDA - ME, BR",1
69403,"VPHARM, US",1
69404,"CHILDRENSOMAHA, US",1
69405,"SHV1, US",1
69406," FIDO-ANYCAST, GB",1
69407,"EIS-ASN-01, US",1
69408,"TARRANTCOUNTYTX-GOV, US",1
69409,"DMA-FWA-DC, US",1
69410,"GPHEALTH, US",1
69411,"UNIVISION-AS-AP Univision LLC. To TTK STM1 UPSTREAM PROVIDER, MN",1
69412,"SAISD, US",1
69413,"AS-UPTIME, CA",1
69414,"WHISTLERBLACKCOMB-1, CA",1
69415,"HARVEYBP, US",1
69416,"KELLERAMERICAS, US",1
69417,"AMZN-BYOASN, US",1
69418,"Multiflex Payment Services Ltda, CR",1
69419,"LANCASTERBIBLECOLLEGE, US",1
69420,"KATYISD, US",1
69421,"KERNHEALTHSYSTEMS, US",1
69422,"NUSO, US",1
69423,"ANSII-AS, BF",1
69424," UCDC-NET, US",1
69425,"CATAWBAVALLEYMC, US",1
69426,"HB2000, US",1
69427,"COMPASSION-INTL-GMC1, US",1
69428,"MONOTYPE-HQ, US",1
69429,"Franca e Franca Com e Serv Ltda. ME, BR",1
69430,"ITSOnline Com. Ltda., BR",1
69431,"ITURAN DE ARGENTINA SA, AR",1
69432,"Molinos Rio de la Plata S.A., AR",1
69433,"Tecpetrol, AR",1
69434,"TELECOMUNICACIONES DEL FUTURO SAC, PE",1
69435,"WebLine Telecom, BR",1
69436,"Oficina Provincial de Tecnologias de la Informacion O.P.T.I.C., AR",1
69437,"CIFIN, CO",1
69438,"Coop. Telefonica y de obras y serv. publicos de Villa Flandria, AR",1
69439,"Estado de Roraima, BR",1
69440,"Z & D INFORMATICA LTDA, BR",1
69441,"NILSON CARLOS GONCALVES DEITZ EPP, BR",1
69442,"PHX TELECOM, BR",1
69443,"Loop Coronel Suarez S.A., AR",1
69444,"Infosimples Ltda., BR",1
69445,"COOPERATIVA DE PROVISION DE OBRAS Y SERVICIOS PUBLICOS Y SOCIALES DE CRUZ ALTA LTDA, AR",1
69446,"GRUPO EL COMERCIO, EC",1
69447,"GENEVACOLLEGE-AS, US",1
69448,"NORTHLAND-CONTROLS, US",1
69449,"NORTHERNLIGHT, US",1
69450,"SLC-IDENT-AS, US",1
69451,"APXINC-DAL, US",1
69452,"CALYPSO-IT, CH",1
69453,"MCCALLIE-SCHOOL, US",1
69454,"IDSD, US",1
69455,"SWAROVSKI-NA, US",1
69456,"ROTOASN, US",1
69457,"MMCHS, US",1
69458,"OGIX-SVC, CA",1
69459,"NETNOD-SVL Netnod Equipment located at IX in Sundsvall, SE",1
69460,"NETNOD-MMO Netnod Equipment located at IX in Malmoe, SE",1
69461,"COMDATE-AS, SE",1
69462,"TOWNOFOROVALLEY-02, US",1
69463,"CROSSTEL20051791WESTPOINT, US",1
69464," SLB-WESTERNGECO-AS, US",1
69465,"GOREX, US",1
69466,"CI-100-43-212-0, US",1
69467,"HELLOSPOKE, US",1
69468,"CONVERGEDTECHGROUP, US",1
69469,"MAIL-AMERICA-COMMUNICATIONS-INC, US",1
69470,"WC-1162, US",1
69471,"PHOENIXCONTACTSERVICES-, US",1
69472,"DSBN-AS, CA",1
69473,"SCCUSD-AS, US",1
69474,"STLRG, AT",1
69475,"ARIENS, US",1
69476,"KUSD-ASN-01, US",1
69477,"GAS-SBC, US",1
69478,"SEABOARDMAIRNE-AS, US",1
69479,"NASK-DNS-ANYCAST2, PL",1
69480,"RCLS-INTERNET, US",1
69481,"UBX-AS, TZ",1
69482,"NACSPACE, US",1
69483,"CONCOR-1, US",1
69484,"LEMOYNE, US",1
69485,"PREFECTURA NAVAL ARGENTINA, AR",1
69486,"VALOR-COMMUNICATION-INC-INDUSTRY, US",1
69487,"LIFELABS-INC, CA",1
69488,"  SOLV-OCC-01, US",1
69489,"SCGAS - Companhia de Gas de Santa Catarina, BR",1
69490,"ADENAHEALTHSYSTEM, US",1
69491,"NOVANTAS-01, US",1
69492,"FCS-INTL, US",1
69493,"CENTRE-FOR-ADDICTION-AND-MENTAL-HEALTH, CA",1
69494,"TYTECH-TECHNOLOGY-LIMITED, US",1
69495,"SELCO-ASN-01, US",1
69496,"ELITEFIBER-CEN, US",1
69497,"ABC-BITS-WC, US",1
69498,"ADS-17-22569, US",1
69499,"TNA-124-53305, US",1
69500,"PPS-ASN, US",1
69501,"TROYGROUP, US",1
69502,"AMEREN-AS2, US",1
69503,"COUNTY-OF-PASSAIC, US",1
69504,"CNANHQ-01, US",1
69505,"ORCAS, US",1
69506," IPSERV-AS, US",1
69507,"LUGLINK-AS, RU",1
69508,"AS-PIN, US",1
69509,"YCP-ASN, US",1
69510,"THE-BROOKINGS-INSTITUTION-AS1, US",1
69511,"ELVIM-AS, LV",1
69512,"TELEDYNAMIC-AS, RU",1
69513,"CYCLE-AS, UA",1
69514,"HEYLING, RU",1
69515,"INGRO-AS, RO",1
69516,"AESA-AS, PL",1
69517,"ASN-KUKUA, IT",1
69518,"POLICIJA-AS, SI",1
69519,"BETANDWIN2-AS, AT",1
69520,"MIVTACH-SIMON-AS, IL",1
69521,"GENERALI-ZAVAROVALNICA-DD Krziceva ulica 3, SI",1
69522,"BOSBANK-AS, PL",1
69523,"SIECISWIATLOWODOWE-AS, PL",1
69524,"LEIBOLD_AS, DE",1
69525,"GOLDEN-GATE-UNIV, US",1
69526,"ALLIANZ-AS, CH",1
69527,"KANTONAR, CH",1
69528,"NETMAX, IQ",1
69529,"BITHAWK, CH",1
69530,"GLAUCA-CARRIER, GB",1
69531,"NETWOLK-AS, CH",1
69532,"CYBERPROTECT, FR",1
69533," CENTRINFORM-AS, RU",1
69534,"BCI-AS-1, US",1
69535,"VTMB-AS-AP Bank First, AU",1
69536,"BAPTISTHEALTH, US",1
69537,"ROTH-NET, US",1
69538," TELENOR-, SE",1
69539,"GLOBAL-UA-AS, UA",1
69540,"PETCO-CH3, US",1
69541,"DANAONMISSIONBAY-GUEST-INTERNET, US",1
69542,"SPECTRUMNET TECNOLOGIA INTEGRADA LTDA - ME, BR",1
69543,"INFOCO TELECOM, BR",1
69544,"A2 TELECOM EIRELI - ME, BR",1
69545,"DFL Servicos de Telecomunicacoes LTDA - ME, BR",1
69546,"Allfiber Telecom Servicos de Telecomunicacoes, BR",1
69547,"RIO GRANDE DO SUL PROCURADORIA GERAL DE JUSTICA, BR",1
69548,"US-REPSOLSERVICESCOMPANY-EX-TLM, US",1
69549,"FCGH-AS, US",1
69550,"MIMC, US",1
69551,"PAR-TECHNOLOGY-CORPORATION, US",1
69552,"SECOENERGY, US",1
69553,"NHAEXTNET, US",1
69554,"ISLANDPALMS-GUEST-INTERNET, US",1
69555,"ATENDNET FIBRA, BR",1
69556,"NETAFIM-AS, IL",1
69557," SODACLUB-AS, IL",1
69558," MOFET-AS, IL",1
69559," VISA-ISRAEL-AS, IL",1
69560,"LENEXA-DR, US",1
69561,"CCS-COLO, US",1
69562,"KAPPACOMPUTERSYSTEMSLLC, US",1
69563,"ULTRADENT-PRODUCTS, US",1
69564,"VIA-METRO-01, US",1
69565,"TEIXEIRAEDUARTE-AS, PT",1
69566,"MAN-INVESTMENTS-, US",1
69567,"TOUROHOSPITALNOLA, US",1
69568,"Cristiano da Silva Rocha Informatica ME, BR",1
69569,"Espaco Link Telecomunicacoes LTDA - ME, BR",1
69570,"Prati, Donaduzzi & Cia Ltda., BR",1
69571,"QUADA01, US",1
69572,"Unimed de Bauru - Cooperativa de Trabalho Medico, BR",1
69573," A2I-WEST, US",1
69574,"MOELIS-CO, US",1
69575,"TRIBUNAL REGIONAL DO TRABALHO - 8A REGIAO, BR",1
69576,"MUA0351, UA",1
69577,"RDV-CORP, US",1
69578,"IXLINKNETLIMITED-AS-AP IXLINK.NET Limited, HK",1
69579,"AWT, US",1
69580,"PSI-CU-SOFTWARE, US",1
69581,"AS394414, US",1
69582,"ADSUPPLY, US",1
69583,"REDCOATS, US",1
69584,"CORPUS-CHRISTI-ISD-AS1, US",1
69585,"MK SOLUTIONS CRIACAO DE SOFTWARE, BR",1
69586,"ENDLAYER, US",1
69587,"STRCTRPNT-INDY-01, US",1
69588,"ETSY, US",1
69589,"CC-ASN, US",1
69590," LEXMARK-AS, US",1
69591,"VIANET GUARACIAMA EIRELI ME, BR",1
69592,"INOVARE TECNOLOGIA E COMUNICACAO LTDA - ME, BR",1
69593,"DDL LINE TELECOM LTDA, BR",1
69594,"VUPPI INTERNET, BR",1
69595,"ROSNET-AS ROSNET ros-inet.ru, RU",1
69596,"VIDATEL SERVICOS CONVERGENTES EM TELECOMUNICACOES, BR",1
69597,"GLOBAL BANDA LARGA SERVICOS DE TELECOMUNICACOES LT, BR",1
69598,"SUPER TELECOM LTDA, BR",1
69599,"Liberty Iberoamerica, S.L.U., PA",1
69600,"SVYAZTELECOM, RU",1
69601,"LLCFLEX-AS-TR, RU",1
69602,"FONE *** Free Technologies Excom ***, ES",1
69603,"KANTA, GB",1
69604,"SBP, NL",1
69605,"KEEPIT-DE-FR, DK",1
69606,"RO-8X8-AS, RO",1
69607,"SKTTYNET, NO",1
69608,"ABZIEHER-GMBH, CH",1
69609,"SNTAG, AT",1
69610,"GLIPTIKA-AS, RU",1
69611,"ASACTICO, DE",1
69612,"SALIHLIWIFI, TR",1
69613,"V-NET V-NET B.V., NL",1
69614,"SENNHEISER-KG, DE",1
69615,"UBT, AL",1
69616,"OCCNT-ASN, BE",1
69617,"LOOPSCORPIO-AS, GB",1
69618,"SAKURA, GB",1
69619,"AVATELTELECOM-ASN, ES",1
69620,"INFINIDAT, IL",1
69621,"LEC, GB",1
69622,"VRI, NL",1
69623,"SPECTRON-SERVICES, GB",1
69624,"SIX-JP, CH",1
69625,"ITWIRELLESS, PL",1
69626,"PIKOL-AS, PL",1
69627,"DATANETISP-AS, UA",1
69628,"NETFLEX-AS, NL",1
69629,"OD-EU-TELFORD, NL",1
69630,"CHAINIQ, CH",1
69631,"CLOUDACROPOLIS, OM",1
69632,"HUNGAROCONTROL-AS, HU",1
69633,"ALGSUPPORT, EE",1
69634,"DSTU, CY",1
69635,"ANTONOV, UA",1
69636,"BlueSky Telecom LTD, IQ",1
69637," REDLINE-AS REDLINE, RU",1
69638,"BITCHUTE, GB",1
69639,"TYKHYI-AS, EE",1
69640,"MOZOLUK-AS, UA",1
69641,"RUALNAIR, AE",1
69642,"NTVCABLE, CZ",1
69643,"COMMUNEDELYON, FR",1
69644,"CATOFES, CN",1
69645,"INSPIRED-, UZ",1
69646,"TEL-NET-AS, PL",1
69647,"ODEONTOURS-AS, MT",1
69648,"ARISTA-EU, IE",1
69649,"SOVERIN, NL",1
69650,"FINCOMBANK_AS, MD",1
69651,"VN, RU",1
69652,"DAOPAY, AT",1
69653,"MOSES, CZ",1
69654,"AS-AMJ, DE",1
69655,"IQ-TECHNOFAST, IQ",1
69656,"LCOM-AS, IT",1
69657,"ADDOOCO, GB",1
69658,"IME-ASN4, IR",1
69659,"SHABAKAI-OSMONI-AS, TJ",1
69660,"ILS, DE",1
69661,"FRAVATEL EIRL, PE",1
69662,"JWROU-AS, RO",1
69663,"EASTERRAAS, GE",1
69664,"BALOCCO, IT",1
69665,"METAVIRA-AS, RU",1
69666,"INCHCAPE-AS, RU",1
69667,"BKKVARTAL-AS, RU",1
69668,"LITE-INFO-ISP, US",1
69669,"L3CLIMITED-AS, GB",1
69670,"INNEO, DE",1
69671,"SYSTEMGROUP, IR",1
69672,"AOAGLAS, NL",1
69673,"STORK-AS, SI",1
69674,"IR_GULFCLOUD, IR",1
69675,"VERTIVCO-EMEA, GB",1
69676,"NOVIN, IR",1
69677,"GC-5222, IL",1
69678,"VOOSERVERS-DE, GB",1
69679,"FIT-IT-, BE",1
69680,"ASAGID, IT",1
69681,"PRONETWORKS-AS, GR",1
69682,"NL-KOOPMAN, NL",1
69683,"ALPTIS, FR",1
69684,"PARTITIONWARE-AS Partitionware Autonomous System, IM",1
69685,"VOXYONDER, GB",1
69686,"STARTELECOM, UA",1
69687,"SHOPPINGLIVE-AS, RU",1
69688,"UZCARDASN, UZ",1
69689,"DIPOCKET, GB",1
69690,"AMB-CF-AS, FI",1
69691,"CKE-AS, NO",1
69692,"TSE, IR",1
69693,"ISP-SOLUTIONS-AS Geneva, Switzerland, CH",1
69694,"SERVICEWARE-AS, DE",1
69695,"ENACONSULTING-AS, IT",1
69696,"HVALERBREDBAND, NO",1
69697,"AUCHAN_IT-AS, FR",1
69698,"PENGUTRONIX, DE",1
69699,"POKORNY, CZ",1
69700,"IPEFIX, FR",1
69701,"PROMARKETINGCENTRAL, US",1
69702,"GIDPRO, NL",1
69703,"OMAX-NETWORK-AS, RS",1
69704,"FLONETSRLS, IT",1
69705,"ONETEK-AS, RU",1
69706,"BURGERKING-AS, RU",1
69707,"METAL-TECHNOLOGY-GROUP, BG",1
69708,"KKB-CLOUD, TR",1
69709,"VECTOR-INFORMATIK, DE",1
69710,"TEC6, FR",1
69711,"INVENTUM, NO",1
69712,"EVN, MK",1
69713,"IRISA-AS, IR",1
69714,"CLHOSTING, FR",1
69715,"ES-TECHCO-SECURITY-1, ES",1
69716,"HARTUM_TV_SRL, MD",1
69717,"HCBC-AS, GB",1
69718,"NASKSA-COMMERCIAL, PL",1
69719,"REDLIMTECH-AS, CY",1
69720,"AMC-AS, RO",1
69721,"ASISRL, IT",1
69722,"ASN-TELEPITU, ES",1
69723,"ZETARK, FR",1
69724,"PARAGON-MNT, RO",1
69725,"WEBRING-INTERNET-SOLUTIONS, PL",1
69726,"TOLL-, NO",1
69727,"DNEVNIK-, RU",1
69728,"IFB-FINWEST-AS, RO",1
69729,"NETENTREPRISE-FEYZIN, FR",1
69730,"GTSTELECOMASN, RO",1
69731,"TOP-HORECA-AS Biharia 67-77, RO",1
69732,"EVOX-AS, RO",1
69733,"JERRYSPIZZA-AS, RO",1
69734,"SEED-AS, RO",1
69735,"LIVADA-AS, UA",1
69736,"ASHERSON-NET, UA",1
69737,"SABITNET-TR-YUEM, TR",1
69738,"SCB-MSK-AS, RU",1
69739,"URALPRESS-AS, RU",1
69740,"ALFA-AS, RU",1
69741,"MERANN-AS, RU",1
69742,"WVG-CLOUD-AS, CZ",1
69743,"PETRUS-CARRIER, PL",1
69744,"LILLY-, RS",1
69745,"HEMOFARM, RS",1
69746,"BMCOTOMOTIV, TR",1
69747,"FIBAHOLDING, TR",1
69748,"PHUNETSOFT, PL",1
69749,"KONMET-NETWORK, PL",1
69750,"CSG-NETWORK, PL",1
69751,"COOPERATIVA DE PROVISION DE ELECTRICIDAD Y OTRO SERVICIOS PUBLICOS DE CREDITO Y VIVIENDA DE CORONEL DORREGO LTDA, AR",1
69752,"netmax telecomunicacoes ltda, BR",1
69753,"MINISTERIO DA SAUDE, BR",1
69754,"TELECOMSHOP COMERCIO E SERVICOS DE TELECOMUNICACOE, BR",1
69755,"PORTAL NET INTERNET LTDA, BR",1
69756,"Yum Telecom Comunicacao Multimidia LTDA, BR",1
69757,"Tecnologia Multransaccional Aplicada Al comercio SA de CV, MX",1
69758,"Satel NV, BQ",1
69759,"HUGO JAVIER ROLON QUINONEZ, PY",1
69760,"COOP. ELECTRICA DE TODD LTDA, AR",1
69761,"AMAURI FARIAS SOUZA ME, BR",1
69762,"LINE TELECOM & SERVICOS DE INFORMATICA EIRELI, BR",1
69763,"N TELES MORORO - ME, BR",1
69764,"CYANET TELECOM LTDA, BR",1
69765,"ANDREATA & ANDREATA, BR",1
69766,"Freedom Network, BR",1
69767,"TURBONET CAPANEMA, BR",1
69768,"SMART TELECOM, BR",1
69769,"LYTUX SERV EM TELECOM REDES E TREINAMENTOS LTDA, BR",1
69770,"JJ PowerNet, BR",1
69771,"K C C MATIAS-ME, BR",1
69772,"Ainet internet eamp informatica ltda, BR",1
